InternalBPS,nama,email,alamat,kabupatenKotaId,kodeSatker,provinsiId,latitude,longitude
1,BPS PROVINSI SULAWESI UTARA,bps7100@bps.go.id,-,539,7100,25,1.467616448,124.8454191
1,BPS PROVINSI SULAWESI TENGAH,bps7200@bps.go.id,-,540,7200,26,-0.912015046,119.8909751
1,BPS PROVINSI SULAWESI SELATAN,bps7300@bps.go.id,-,541,7300,27,-5.148758086,119.4105516
1,BPS PROVINSI SULAWESI TENGGARA,bps7400@bps.go.id,-,542,7400,28,-4.022259185,122.5370006
1,BPS PROVINSI GORONTALO,bps7500@bps.go.id,-,543,7500,29,0.561949715,123.088681
1,BPS PROVINSI SULAWESI BARAT,bps7600@bps.go.id,-,544,7600,30,-2.686424455,118.8614001
1,BPS PROVINSI MALUKU,bps8100@bps.go.id,-,545,8100,31,-3.634505799,128.2491414
1,BPS PROVINSI MALUKU UTARA,bps8200@bps.go.id,-,546,8200,32,0.786017553,127.383166
1,BPS PROVINSI PAPUA BARAT,bps9100@bps.go.id,-,547,9100,33,-0.91826591,134.0382787
1,BPS PROVINSI PAPUA,bps9400@bps.go.id,-,548,9400,34,-2.535645716,140.7156938
